0,109,87
1,0,567
2,0,927
3,0,1287
4,0,1407
5,350,1407
6,620,1407
7,280,1407
8,0,1407
9,0,1407
10,0,1407
11,0,1407
12,0,1407
13,0,1407
14,0,1407
15,0,1407
16,0,1407
17,0,1407
18,0,1407
19,0,1407
20,0,1407
21,0,1407
22,0,1407
23,0,1407
24,0,1407
25,0,1407
26,0,1407
27,0,1407
28,0,1407
29,0,1407
30,0,1407
31,0,1407
32,0,1407
33,0,1407
34,0,1407
35,0,1407
36,0,1407
37,0,1407
38,0,1407
39,0,1407
40,0,1407
41,0,1407
42,0,1407
43,0,1407
44,0,1407
45,0,1407
46,0,1407
47,0,1407
48,0,1407
49,0,1407
50,0,1407
51,0,1407
52,0,1407
53,0,1407
54,0,1407
55,0,1407
56,0,1407
57,0,1407
58,0,1407
59,0,1407
60,0,1407
61,0,1407
62,0,1407
63,0,1407
64,0,1407
65,0,1407
66,0,1407
67,0,1407
68,0,1407
69,0,1407
70,0,1407
71,0,1407
72,0,1407
73,0,1407
74,0,1407
75,0,1407
76,0,1407
77,0,1407
78,0,1407
79,0,1407
80,0,1407
81,0,1407
82,0,1407
83,0,1407
84,0,1407
85,0,1407
86,0,1407
87,0,1407
88,0,1407
89,0,1407
90,0,1407
91,0,1407
92,0,1407
93,0,1407
94,0,1407
95,0,1407
96,0,1407
97,0,1407
98,0,1407
99,0,1407
100,0,1407
101,0,1407
102,0,1407
103,0,1407
104,0,1407
105,0,1407
106,0,1407
107,0,1407
108,0,1407
109,0,1407
110,0,1407
111,0,1407
112,0,1407
113,0,1407
114,0,1407
115,0,1407
116,0,1407
117,0,1407
118,0,1407
119,0,1407
120,0,1407
121,0,1407
122,0,1407
123,0,1407
124,0,1407
125,0,1407
126,0,1407
127,0,1407
128,0,1407
129,0,1407
130,0,1407
131,0,1407
132,0,1407
133,0,1407
134,0,1407
135,0,1407
136,0,1407
137,0,1407
138,0,1407
139,0,1407
140,0,1407
141,0,1407
142,0,1407
143,0,1407
144,0,1407
145,0,1407
146,0,1407
147,0,1407
148,0,1407
149,0,1407
